                                        city      latitude          longitude
1246                           Princess Anne    38.2028428        -75.6920008
1247                              Palm Beach    26.6279798        -80.4494174
1248                                  Monroe    38.2722313        -90.1792484
1249                                     Lee    41.7459056        -89.2888533
1250                              Palm Beach    26.6279798        -80.4494174
1251                             Miami Beach    25.7929198        -80.1353006
1252                                 Brevard    28.2446658         -80.728624
1253                              Palm Beach    26.6279798        -80.4494174
1254                              Palm Beach    26.6279798        -80.4494174
1255                              Palm Beach    26.6279798        -80.4494174
1256                              Palm Beach    26.6279798        -80.4494174
1257                                 Brevard    28.2446658         -80.728624
1258                                Monterey     36.600256       -121.8946388
1259                               Mendocino    39.3176491       -123.4126399
1260                                 Broward    26.1598074        -80.4623642
1261                              San Obispo     6.9251931        -73.6618775
1262                         San Luis Obispo    35.2827525       -120.6596156
1263                             Los Angeles    34.0536834       -118.2427669
1264                                 Volusia    29.0533409        -81.1310761
1265                              Charleston    32.7876012        -79.9402728
1266                                 Volusia    29.0533409        -81.1310761
1267                                    Maui    20.7580586       -156.3105232
1268                              Palm Beach    26.6279798        -80.4494174
1269                              Palm Beach    26.6279798        -80.4494174
1270                                   O'ahu   21.48349555   -158.03640389298
1271                                   O'ahu   21.48349555   -158.03640389298
1272                              Palm Beach    26.6279798        -80.4494174
1273                                  Sonoma    38.5110803       -122.8473388
1274                      Monterey Peninsula   36.60140455  -121.838365681557
1275                                   O'ahu   21.48349555   -158.03640389298
1276                                Moloka'i    34.3673708       -118.5066429
1277                                 Brevard    28.2446658         -80.728624
1278                              Palm Beach    26.6279798        -80.4494174
1279                                 Brevard    28.2446658         -80.728624
1280                                 Brevard    28.2446658         -80.728624
1281                                 Brevard    28.2446658         -80.728624
1282                                 Brevard    28.2446658         -80.728624
1283                                 Manatee    27.5213933        -82.3801566
1284                                 Brevard    28.2446658         -80.728624
1285                                 Brevard    28.2446658         -80.728624
1286                                 Volusia    29.0533409        -81.1310761
1287                                 Hawai'i    21.2160437        -157.975203
1288                                  Monroe    38.2722313        -90.1792484
1289                                 Volusia    29.0533409        -81.1310761
1290                                Pinellas    27.8778904        -82.7329309
1291                              Carter Cay    44.2954959          7.2854085
1292                                 Hawai'i    21.2160437        -157.975203
1293                                  Kaua'i    22.0603342        -159.503094
1294                              Elliot Key     36.203974        -115.273276
1295                                   Duval    30.3540073        -81.6632109
1296                              Palm Beach    26.6279798        -80.4494174
1297                              Palm Beach    26.6279798        -80.4494174
1298                              Palm Beach    26.6279798        -80.4494174
1299                                Humboldt    40.5997415       -123.8997734
1300                                    Maui    20.7580586       -156.3105232
1301                                Cape May    39.1765386        -74.8012119
1302                             Dewey Beach    38.6927374        -75.0748044
1303                             Los Angeles    34.0536834       -118.2427669
1304                                 Clatsop     45.980728       -123.6687499
1305                                 Volusia    29.0533409        -81.1310761
1306                                Okaloosa    30.6765961        -86.6037748
1307                              Palm Beach    26.6279798        -80.4494174
1308                              Palm Beach    26.6279798        -80.4494174
1309                              Palm Beach    26.6279798        -80.4494174
1310                                   O'ahu   21.48349555   -158.03640389298
1311                              Palm Beach    26.6279798        -80.4494174
1312                              Santa Cruz    36.9749416       -122.0285259
1313                         Florida Straits     34.729051        -76.5710368
1314                                  Orange    33.7500378       -117.8704931
1315                                   Duval    30.3540073        -81.6632109
1316                                   Duval    30.3540073        -81.6632109
1317                              Palm Beach    26.6279798        -80.4494174
1318                                   Marin    38.0409144       -122.6199638
1319                                Pinellas    27.8778904        -82.7329309
1320                               San Diego    32.7174209       -117.1627714
1321                                   Duval    30.3540073        -81.6632109
1322                            Padre Island    26.8445017        -97.3677593
1323                                    Maui    20.7580586       -156.3105232
1324                           Santa Barbara    34.4221319       -119.7026673
1325                              Palm Beach    26.6279798        -80.4494174
1326                                Humboldt    40.5997415       -123.8997734
1327                                   Duval    30.3540073        -81.6632109
1328                                   Duval    30.3540073        -81.6632109
1329                            Indian River    27.7041555        -80.5894422
1330                                Carteret    34.8496625        -76.5931208
1331                          Winchester Bay    43.6770608       -124.1748369
1332                        St. Lucie County    27.3900897         -80.457904
1333                                  Kaua'i    22.0603342        -159.503094
1334                        St. Lucie County    27.3900897         -80.457904
1335                                    Maui    20.7580586       -156.3105232
1336                        Galveston Island    29.2221833          -94.90881
1337                                 Volusia    29.0533409        -81.1310761
1338                                St Lucie    27.3900897         -80.457904
1339                        Farallon Islands    37.7332634       -123.0344446
1340                               St. Johns    29.9032284        -81.4145468
1341                                Monmouth    40.2932319        -74.1671114
1342                                  Orange    33.7500378       -117.8704931
1343                                 Volusia    29.0533409        -81.1310761
1344                               Mendocino    39.3176491       -123.4126399
1345                                St Lucie    27.3900897         -80.457904
1346                           Santa Barbara    34.4221319       -119.7026673
1347                           Santa Barbara    34.4221319       -119.7026673
1348                                 Volusia    29.0533409        -81.1310761
1349                                 Brevard    28.2446658         -80.728624
1350                                   Horry    33.9204504        -78.9578973
1351                                   Horry    33.9204504        -78.9578973
1352                                 Volusia    29.0533409        -81.1310761
1353                                 Volusia    29.0533409        -81.1310761
1354                                 Volusia    29.0533409        -81.1310761
1355                                Pinellas    27.8778904        -82.7329309
1356                                 Volusia    29.0533409        -81.1310761
1357                                Monterey     36.600256       -121.8946388
1358                        Farallon Islands    37.7332634       -123.0344446
1359                               San Mateo     37.496904       -122.3330573
1360                               San Mateo     37.496904       -122.3330573
1361                               San Mateo     37.496904       -122.3330573
1362                               Mendocino    39.3176491       -123.4126399
1363                                 Chatham    31.9668887        -81.0626008
1364                          Gulf of Mexico    25.0000001        -90.0000001
1365                                 Volusia    29.0533409        -81.1310761
1366                                   Marin    38.0409144       -122.6199638
1367                              Miami-Dade    25.6364246        -80.4989467
1368                                    Maui    20.7580586       -156.3105232
1369                                 Volusia    29.0533409        -81.1310761
1370                              False Cape    28.5861045          -80.57549
1371                                    Maui    20.7580586       -156.3105232
1372                                Cane Bay    33.8061454        -78.8737657
1373                                 Volusia    29.0533409        -81.1310761
1374                                Monterey     36.600256       -121.8946388
1375                               St. Johns    29.9032284        -81.4145468
1376                                 Hawai'i    21.2160437        -157.975203
1377                                  Orange    33.7500378       -117.8704931
1378                                 Brevard    28.2446658         -80.728624
1379                                   Marin    38.0409144       -122.6199638
1380                                    Maui    20.7580586       -156.3105232
1381                                St Lucie    27.3900897         -80.457904
1382                                  Sonoma    38.5110803       -122.8473388
1383                                Carteret    34.8496625        -76.5931208
1384                                 Volusia    29.0533409        -81.1310761
1385                           Santa Barbara    34.4221319       -119.7026673
1386                                   Kauai    22.0603342        -159.503094
1387                                  Kaua'i    22.0603342        -159.503094
1388                                 Brevard    28.2446658         -80.728624
1389                                 Broward    26.1598074        -80.4623642
1390                                   O'ahu   21.48349555   -158.03640389298
1391                          Manatee County    27.5213933        -82.3801566
1392                                   O'ahu   21.48349555   -158.03640389298
1393                                  Hawaii    21.2160437        -157.975203
1394                               St. Lucie    27.3900897         -80.457904
1395                                 Volusia    29.0533409        -81.1310761
1396                            Florida Keys    24.6670875        -81.5831421
1397                               San Mateo     37.496904       -122.3330573
1398                            Florida Keys    24.6670875        -81.5831421
1399                         Packery Channel    27.6326166        -97.2319647
1400                         Sarasota County    27.1813609        -82.3609195
1401                                  Monroe    38.2722313        -90.1792484
1402                                   O'ahu   21.48349555   -158.03640389298
1403                            Hillsborough    27.9184543        -82.3488057
1404                              Palm Beach    26.6279798        -80.4494174
1405                         Okaloosa County    30.6765961        -86.6037748
1406                                  Sonoma    38.5110803       -122.8473388
1407                            Florida Keys    24.6670875        -81.5831421
1408                              Charleston    32.7876012        -79.9402728
1409                                Pinellas    27.8778904        -82.7329309
1410                                 Broward    26.1598074        -80.4623642
1411                              Palm Beach    26.6279798        -80.4494174
1412                       Palm Beach County    26.6279798        -80.4494174
1413                       Palm Beach Shores    26.7781183        -80.0355962
1414                                   O'ahu   21.48349555   -158.03640389298
1415                                  Monroe    38.2722313        -90.1792484
1416                                 Ventura     34.343649  -119.295171010504
1417                            Florida Keys    24.6670875        -81.5831421
1418                                  Monroe    38.2722313        -90.1792484
1419                                  Monroe    38.2722313        -90.1792484
1420                               Galveston     29.299328        -94.7945882
1421                              Charleston    32.7876012        -79.9402728
1422                                 Calhoun    39.1397507        -90.6506113
1423                                Atlantic    39.5143268        -74.6632883
1424                                 Broward    26.1598074        -80.4623642
1425                       Bolivar Peninsula    29.4782878        -94.5799145
1426                                  Nassau    40.7412643        -73.5877699
1427                                Monterey     36.600256       -121.8946388
1428                                 Broward    26.1598074        -80.4623642
1429                                Atlantic    39.5143268        -74.6632883
1430                            Key Biscayne    25.6968351        -80.1635261
1431                               San Mateo     37.496904       -122.3330573
1432                              Palm Beach    26.6279798        -80.4494174
1433                              Palm Beach    26.6279798        -80.4494174
1434                                Rockport    28.0205733        -97.0544341
1435                                  Orange    33.7500378       -117.8704931
1436                                Okaloosa    30.6765961        -86.6037748
1437                                 Broward    26.1598074        -80.4623642
1438                              Palm Beach    26.6279798        -80.4494174
1439                              Palm Beach    26.6279798        -80.4494174
1440                             Long Island    45.4947907        -67.8158408
1441                             Los Angeles    34.0536834       -118.2427669
1442                                 Broward    26.1598074        -80.4623642
1443               Southeast Farallon Island     37.697278       -123.0029949
1444                              Miami-Dade    25.6364246        -80.4989467
1445                                 Volusia    29.0533409        -81.1310761
1446                             Horn Island   43.06347465   -70.683315134573
1447                        San Mateo County     37.496904       -122.3330573
1448                              Magens Bay     33.255077        -117.314461
1449                                 Hawai'i    21.2160437        -157.975203
1450                                 Hawai'i    21.2160437        -157.975203
1451                            Off Key West    38.0573603        -78.4408438
1452                        Farallon Islands    37.7332634       -123.0344446
1453                               San Diego    32.7174209       -117.1627714
1454                                   Ocean     39.977818        -74.3319287
1455                                Beaufort    32.4315813        -80.6698286
1456                                   Glynn    31.2171726        -81.5012681
1457                                   Glynn    31.2171726        -81.5012681
1458                                  Nassau    40.7412643        -73.5877699
1459                                 Volusia    29.0533409        -81.1310761
1460                       San Francisco Bay   37.71402905  -122.307794151799
1461                       San Francisco Bay   37.71402905  -122.307794151799
1462                       San Francisco Bay   37.71402905  -122.307794151799
1463                                Beaufort    32.4315813        -80.6698286
1464                           San Francisco    37.7792808       -122.4192363
1465                              Palm Beach    26.6279798        -80.4494174
1466                              Palm Beach    26.6279798        -80.4494174
1467                                  Orange    33.7500378       -117.8704931
1468                        Farallon Islands    37.7332634       -123.0344446
1469                              Palm Beach    26.6279798        -80.4494174
1470                                  Monroe    38.2722313        -90.1792484
1471                                  Sonoma    38.5110803       -122.8473388
1472                              Georgetown    38.2097967        -84.5588311
1473                                   O'ahu   21.48349555   -158.03640389298
1474                                   Miami    25.7742658        -80.1936589
1475                               St. Johns    29.9032284        -81.4145468
1476                                   Marin    38.0409144       -122.6199638
1477                       Palm Beach County    26.6279798        -80.4494174
1478                                   Miami    25.7742658        -80.1936589
1479                            Philadelphia    39.9524152        -75.1635755
1480                                   O'ahu   21.48349555   -158.03640389298
1481                                 Ventura     34.343649  -119.295171010504
1482                                   Horry    33.9204504        -78.9578973
1483                                Cape May    39.1765386        -74.8012119
1484                               Fairfield    38.2493581       -122.0399663
1485                                   Ocean     39.977818        -74.3319287
1486                                Monmouth    40.2932319        -74.1671114
1487                            Delaware Bay    39.0501128        -75.1496285
1488                        Mississippi City    30.3818646        -89.0439248
1489                              Hog Island    44.8673016        -67.0580372
1490                                   Horry    33.9204504        -78.9578973
1491                                 Broward    26.1598074        -80.4623642
1492                           Santa Barbara    34.4221319       -119.7026673
1493                                   Glynn    31.2171726        -81.5012681
1494                              Santa Cruz    36.9749416       -122.0285259
1495                                  Monroe    38.2722313        -90.1792484
1496                                   Marin    38.0409144       -122.6199638
1497                              Palm Beach    26.6279798        -80.4494174
1498                                    Maui    20.7580586       -156.3105232
1499                                    Maui    20.7580586       -156.3105232
1500                             Los Angeles    34.0536834       -118.2427669
1501                                  Sonoma    38.5110803       -122.8473388
1502                                 Broward    26.1598074        -80.4623642
1503                                Beaufort    32.4315813        -80.6698286
1504                               Del Norte    41.7261767         -123.91328
1505                              Fire Inlet   41.15626375  -74.7795841112065
1506                              Charleston    32.7876012        -79.9402728
1507                               San Diego    32.7174209       -117.1627714
1508                                 Chatham    31.9668887        -81.0626008
1509                             Los Angeles    34.0536834       -118.2427669
1510                               San Diego    32.7174209       -117.1627714
1511                               San Diego    32.7174209       -117.1627714
1512                               San Diego    32.7174209       -117.1627714
1513                               San Diego    32.7174209       -117.1627714
1514                             Los Angeles    34.0536834       -118.2427669
1515                              Palm Beach    26.6279798        -80.4494174
1516                               San Diego    32.7174209       -117.1627714
1517                                   Marin    38.0409144       -122.6199638
1518                                Pinellas    27.8778904        -82.7329309
1519                           San Francisco    37.7792808       -122.4192363
1520                              off Kaua'i     7.0620888        125.5074981
1521                                  Monroe    38.2722313        -90.1792484
1522                               San Diego    32.7174209       -117.1627714
1523                               San Diego    32.7174209       -117.1627714
1524                             Miami Beach    25.7929198        -80.1353006
1525                           Staten Island    40.5834557        -74.1496048
1526                                Sarasota    27.3364347        -82.5306527
1527                                Sarasota    27.3364347        -82.5306527
1528                                  Monroe    38.2722313        -90.1792484
1529                                Sarasota    27.3364347        -82.5306527
1530                                     Lee    41.7459056        -89.2888533
1531                                Sarasota    27.3364347        -82.5306527
1532                            Key Biscayne    25.6968351        -80.1635261
1533                            Water Island     44.473826  -67.5412935528501
1534                               San Diego    32.7174209       -117.1627714
1535                                Carteret    34.8496625        -76.5931208
1536                         San Luis Obispo    35.2827525       -120.6596156
1537                                 Volusia    29.0533409        -81.1310761
1538                                St Lucie    27.3900897         -80.457904
1539                                 Volusia    29.0533409        -81.1310761
1540                             North coast    31.0793655         29.7366627
1541                         San Luis Obispo    35.2827525       -120.6596156
1542                               Aquadilla     26.545582          -80.11505
1543                           San Francisco    37.7792808       -122.4192363
1544                              Miami-Dade    25.6364246        -80.4989467
1545                              Charleston    32.7876012        -79.9402728
1546                           East Moloka'i    34.3673708       -118.5066429
1547                             Los Angeles    34.0536834       -118.2427669
1548                             Los Angeles    34.0536834       -118.2427669
1549                             Los Angeles    34.0536834       -118.2427669
1550                        Windy Hill Beach    33.7936159        -78.7301108
1551                             Los Angeles    34.0536834       -118.2427669
1552                                Humboldt    40.5997415       -123.8997734
1553                                Monterey     36.600256       -121.8946388
1554                               San Diego    32.7174209       -117.1627714
1555                            Florida Keys    24.6670875        -81.5831421
1556                             Los Angeles    34.0536834       -118.2427669
1557                                   O'ahu   21.48349555   -158.03640389298
1558                             Los Angeles    34.0536834       -118.2427669
1559                          Rockaway Beach    40.5844026        -73.8167015
1560                                   O'ahu   21.48349555   -158.03640389298
1561                                   O'ahu   21.48349555   -158.03640389298
1562                             Los Angeles    34.0536834       -118.2427669
1563                              Palm Beach    26.6279798        -80.4494174
1564                      South Padre Island    26.1036887        -97.1646938
1565                                   O'ahu   21.48349555   -158.03640389298
1566                                   O'ahu   21.48349555   -158.03640389298
1567                                Monterey     36.600256       -121.8946388
1568                                   O'ahu   21.48349555   -158.03640389298
1569                                 Wakulla    30.1480038        -84.3543512
1570                          Seabrook Beach   42.88229745  -70.8149502675951
1571                          Seabrook Beach   42.88229745  -70.8149502675951
1572                             Los Angeles    34.0536834       -118.2427669
1573                               San Diego    32.7174209       -117.1627714
1574                               San Diego    32.7174209       -117.1627714
1575                             Los Angeles    34.0536834       -118.2427669
1576                                 Hawai'i    21.2160437        -157.975203
1577                               San Diego    32.7174209       -117.1627714
1578                           Galveston Bay    29.5696734         -94.936592
1579                                Rockaway    40.9012101        -74.5143232
1580                                    Maui    20.7580586       -156.3105232
1581                                  Jasper    39.0082423        -88.1552371
1582                             Los Angeles    34.0536834       -118.2427669
1583                                   O'ahu   21.48349555   -158.03640389298
1584                                   O'ahu   21.48349555   -158.03640389298
1585                               Genti Bay     18.322177        -64.7495815
1586                                  Mexico    39.1697626        -91.8829484
1587                             Los Angeles    34.0536834       -118.2427669
1588                                   O'ahu   21.48349555   -158.03640389298
1589                                Ocracoke    35.1146152        -75.9810097
1590                                Carteret    34.8496625        -76.5931208
1591                             North Beach    37.8011749       -122.4090021
1592                                   Duval    30.3540073        -81.6632109
1593                          Off Charleston    39.4961458        -88.1761521
1594                                    Maui    20.7580586       -156.3105232
1595                                 Montauk    41.0359353        -71.9545146
1596                     Monmouth County (Of    40.2932319        -74.1671114
1597                                   O'ahu   21.48349555   -158.03640389298
1598                             Los Angeles    34.0536834       -118.2427669
1599                              Charleston    32.7876012        -79.9402728
1600                              Charleston    32.7876012        -79.9402728
1601                                   O'ahu   21.48349555   -158.03640389298
1602                             Los Angeles    34.0536834       -118.2427669
1603                                Virginia    37.1232245        -78.4927721
1604                             Los Angeles    34.0536834       -118.2427669
1605                              Charleston    32.7876012        -79.9402728
1606                                  Orange    33.7500378       -117.8704931
1607                               Galveston     29.299328        -94.7945882
1608                               Galveston     29.299328        -94.7945882
1609                                    Maui    20.7580586       -156.3105232
1610                                    Maui    20.7580586       -156.3105232
1611                            Buzzards Bay     41.745383         -70.618087
1612                     Monmouth County (of    40.2932319        -74.1671114
1613                                Pinellas    27.8778904        -82.7329309
1614                            Onslow Beach     34.570442        -77.2685663
1615                   Santa Barbara Channel   54.91509935  -3.51497480078901
1616                   Santa Barbara Channel   54.91509935  -3.51497480078901
1617                             Los Angeles    34.0536834       -118.2427669
1618                                 Chatham    31.9668887        -81.0626008
1619                                 Brevard    28.2446658         -80.728624
1620                             Los Angeles    34.0536834       -118.2427669
1621                     north of Charleston    42.8459076         -74.341244
1622                            Mystic River     42.386541        -71.0573227
1623                               San Diego    32.7174209       -117.1627714
1624                              Miami-Dade    25.6364246        -80.4989467
1625                                   Ocean     39.977818        -74.3319287
1626                               Galveston     29.299328        -94.7945882
1627                                Cape May    39.1765386        -74.8012119
1628                                Cape May    39.1765386        -74.8012119
1629                                    Maui    20.7580586       -156.3105232
1630                              Palm Beach    26.6279798        -80.4494174
1631                              Palm Beach    26.6279798        -80.4494174
1632                                   O'ahu   21.48349555   -158.03640389298
1633                                Monmouth    40.2932319        -74.1671114
1634                         Off Brownsville    25.9140256        -97.4890856
1635                                Monmouth    40.2932319        -74.1671114
1636                                Monmouth    40.2932319        -74.1671114
1637                                   O'ahu   21.48349555   -158.03640389298
1638                                   O'ahu   21.48349555   -158.03640389298
1639                                  Monroe    38.2722313        -90.1792484
1640                              Palm Beach    26.6279798        -80.4494174
1641                             High Island    43.9716564  -69.1845687215105
1642                           Fort Moultrie    32.7597937  -79.8577746647912
1643                                St Lucie    27.3900897         -80.457904
1644                              Palm Beach    26.6279798        -80.4494174
1645                                Monmouth    40.2932319        -74.1671114
1646                                     USA    39.7837304       -100.4458825
1647                               Off shore     32.183395         -80.716846
1648                                 Volusia    29.0533409        -81.1310761
1649                       Off Florida coast   29.92586305  -81.4133981426053
1650                             Los Angeles    34.0536834       -118.2427669
1651                                   Ocean     39.977818        -74.3319287
1652                                 Alameda    37.6090291        -121.899142
1653                                   O'ahu   21.48349555   -158.03640389298
1654                                 Hawai'i    21.2160437        -157.975203
1655                              Miami-Dade    25.6364246        -80.4989467
1656                                Santurce    18.4442533  -66.0629385575495
1657                                  Orange    33.7500378       -117.8704931
1658                                Pinellas    27.8778904        -82.7329309
1659                                San Juan     18.465299         -66.116666
1660                                Moloka'i    34.3673708       -118.5066429
1661                                  Nahant    42.4264859        -70.9189371
1662                                   Duval    30.3540073        -81.6632109
1663                               Tampa bay    27.6886419        -82.5723193
1664                             Long Island    45.4947907        -67.8158408
1665                               Charlotte    35.2270869        -80.8431268
1666                               Tampa Bay    27.6886419        -82.5723193
1667                              Charleston    32.7876012        -79.9402728
1668                                Monmouth    40.2932319        -74.1671114
1669                                   Oahu   21.48349555   -158.03640389298
1670                           Florida Keys     24.6670875        -81.5831421
1671                         Calibogue Sound    32.0789662  -80.8620190655198
1672                              Grand Lake    40.5202953   -84.498438254506
1673                                  Craven    35.0808574        -77.0439978
1674                                Brooklyn    40.6501038        -73.9495823
1675                                Brooklyn    40.6501038        -73.9495823
1676                                Monmouth    40.2932319        -74.1671114
1677                                Monmouth    40.2932319        -74.1671114
1678                                Monmouth    40.2932319        -74.1671114
1679                                Monmouth    40.2932319        -74.1671114
1680                                   Ocean     39.977818        -74.3319287
1681                                Atlantic    39.5143268        -74.6632883
1682                                St Johns    29.9032284        -81.4145468
1683                      Lake Pontchartrain   30.20506325  -90.0967594317491
1684                             New Orleans    29.9499323        -90.0701156
1685                                Pinellas    27.8778904        -82.7329309
1686                                St Johns    29.9032284        -81.4145468
1687                                 Hawai'i    21.2160437        -157.975203
1688                              Palm Beach    26.6279798        -80.4494174
1689                              Palm Beach    26.6279798        -80.4494174
1690                                   Ocean     39.977818        -74.3319287
1691                                Monmouth    40.2932319        -74.1671114
1692                              Charleston    32.7876012        -79.9402728
1693                                Pinellas    27.8778904        -82.7329309
1694                                 Chatham    31.9668887        -81.0626008
1695                       Sullivan's Island    32.7616052        -79.8365159
1696                                Escambia    30.6625885        -87.3451089
1697                          Off Charleston    39.4961458        -88.1761521
1698                                Escambia    30.6625885        -87.3451089
1699                                   Duval    30.3540073        -81.6632109
1700                      Delaware Lightship    38.7737222        -75.1580588
1701                                 Aransas    28.1987876         -96.947708
1702                                  Mobile    30.6943566        -88.0430541
1703                            Indian River    27.7041555        -80.5894422
1704                                Escambia    30.6625885        -87.3451089
1705                                Rockaway    40.9012101        -74.5143232
1706                                    Maui    20.7580586       -156.3105232
1707                             Los Angeles    34.0536834       -118.2427669
1708                                  Monroe    38.2722313        -90.1792484
1709                                  Kaua'i    22.0603342        -159.503094
1710                                    Maui    20.7580586       -156.3105232
1711                               Charlotte    35.2270869        -80.8431268
1712                                Somerset    39.9980022        -79.0415528
1713                                 Hancock    40.3941712        -91.1458063
1714                                Carteret    34.8496625        -76.5931208
1715                                   Duval    30.3540073        -81.6632109
1716                                Monmouth    40.2932319        -74.1671114
1717                                Atlantic    39.5143268        -74.6632883
1718                                 Calhoun    39.1397507        -90.6506113
1719                                   O'ahu   21.48349555   -158.03640389298
1720                                Atlantic    39.5143268        -74.6632883
1721                         Coddington Cove    41.5232973        -71.3175009
1722                                    Oahu   21.48349555   -158.03640389298
1723                                   O'ahu   21.48349555   -158.03640389298
1724                                Monterey     36.600256       -121.8946388
1725                             Panama Park    30.3849612        -81.6406512
1726                              Off Kohala    34.0964924         73.5002949
1727                           Staten Island    40.5834557        -74.1496048
1728                            Point Judith    41.3653803        -71.4867226
1729                              Charleston    32.7876012        -79.9402728
1730                                    Maui    20.7580586       -156.3105232
1731                              Charleston    32.7876012        -79.9402728
1732                             Noyes Beach     48.998839         -97.204893
1733                             Raritan Bay    40.4834398        -74.1829212
1734                           St. Augustine    29.8946952        -81.3145395
1735                              Mobile Bay    30.4426967        -88.0091625
1736                                 Norfolk    36.8462923        -76.2929252
1737                                Rockport    28.0205733        -97.0544341
1738                              East River    40.7831743        -73.9214712
1739                                   Duval    30.3540073        -81.6632109
1740                        Anastasia Island    29.8267581        -81.2782122
1741                                 Velasco    28.9619144         -95.360495
1742                                Atlantic    39.5143268        -74.6632883
1743                           Hampton Roads    36.9751474        -76.3496662
1744                                Monmouth    40.2932319        -74.1671114
1745                               Fairfield    38.2493581       -122.0399663
1746                                Honolulu    21.3250785  -157.846644178573
1747                                  Nassau    40.7412643        -73.5877699
1748                        Hillsborough Bay     27.833912        -82.4259714
1749                                 Hawai'i    21.2160437        -157.975203
1750                            Kau District    34.6563439          135.54016
1751                            Kau District    34.6563439          135.54016
1752                            Kau District    34.6563439          135.54016
1753                             Jamaica Bay    40.6039936        -73.8354124
1754                                  Brazos    32.4057312        -97.7231773
1755                                Escambia    30.6625885        -87.3451089
1756                              Pasquotank    36.2280793        -76.2149621
1757                              Providence    41.8677428        -71.5814834
1758                              Mobile Bay    30.4426967        -88.0091625
1759                             The Narrows    37.8384304        -120.647043
1760                             Los Angeles    34.0536834       -118.2427669
1761                               New Haven    41.3082138        -72.9250518
1762                              East River    40.7831743        -73.9214712
1763                                Brooklyn    40.6501038        -73.9495823
1764                       Cumberland Island    37.1330267  -88.4195922358329
1765                                 Waikiki    21.2793568       -157.8285713
1766                            Coney Island    42.5292623        -70.8369919
1767                           Chester River    39.2508427        -75.8822529
1768                                 Kawahae   -38.1050496        176.2384895
1769                              Mobile Bay    30.4426967        -88.0091625
1770                             Long Island    45.4947907        -67.8158408
1771                                  Brazos    32.4057312        -97.7231773
1772                                Carteret    34.8496625        -76.5931208
1773                                Mahattan   -25.7569184   28.1907313245763
1774                              Charleston    32.7876012        -79.9402728
1775                                  Palama    46.1821307         10.0864451
1776                                Brooklyn    40.6501038        -73.9495823
1777                            Off Kawaihae     20.039805        -155.828018
1778                                Richmond    37.5385087          -77.43428
1779                                Richmond    37.5385087          -77.43428
1780                                  Monroe    38.2722313        -90.1792484
1781                           Cape Hatteras    35.2272731        -75.5314858
1782                                Carteret    34.8496625        -76.5931208
1783                              Charleston    32.7876012        -79.9402728
1784                         Honolulu Harbor    21.3065436       -157.8694441
1785                                Escambia    30.6625885        -87.3451089
1786                                Escambia    30.6625885        -87.3451089
1787                          Patapsco River   39.21468785  -76.5345542515876
1788                                Cape Cod    41.7988074  -69.9960134711573
1789                                 Suffolk    40.8832318        -72.8578027
1790                                Escambia    30.6625885        -87.3451089
1791                                Escambia    30.6625885        -87.3451089
1792                                Atlantic    39.5143268        -74.6632883
1793                                Atlantic    39.5143268        -74.6632883
1794                              Charleston    32.7876012        -79.9402728
1795                              Charleston    32.7876012        -79.9402728
1796                             Near Havana    -27.283599         152.953728
1797                                   Essex     42.629142        -70.8664947
1798                                Monmouth    40.2932319        -74.1671114
1799                              Charleston    32.7876012        -79.9402728
1800                          Bristol Harbor     41.661213        -71.2822716
1801                              Charleston    32.7876012        -79.9402728
1802                          Off Charleston    39.4961458        -88.1761521
1803                                Escambia    30.6625885        -87.3451089
